trajectory_id,time,x,y,vx,vy,speed
66,2.78,0.04142442676396534,0.125891692508011,0.6142841426023619,-0.5473032879716926,0.8227307560054774
66,2.8,0.05312286252610062,0.11542037879665325,0.5560602873855471,-0.5557667610479317,0.7861804728514986
66,2.82,0.06398191282539943,0.10435663547774418,0.5259908691730784,-0.4773914708431629,0.7103302125682456
66,2.84,0.07588861728758235,0.09547651138598488,0.6198348828050628,-0.38137195706790156,0.7277635959429184
66,2.86,0.08708206691127385,0.08725557308797238,0.5227888863625506,-0.42628968602740436,0.6745599425681448
66,2.88,0.09724774716258205,0.07985084934689053,0.5163650451462813,-0.370357159494564,0.635450458680929
66,2.9,0.10715290115792904,0.0732736957322475,0.44406406307610474,-0.30312170281256967,0.5376575665157616
66,2.92,0.11620171534749271,0.0664548004339792,0.46272128472044305,-0.3119030272509631,0.5580273163041862
66,2.94,0.1254334846193995,0.06113384541346797,0.45956543561872987,-0.25970278271195835,0.5278692309310778
66,2.96,0.13556056921352183,0.05560704113001017,0.5390737129446589,-0.28103779174413485,0.6079331446601346
66,2.98,0.14496181815748976,0.05050139160382928,0.4339122420829011,-0.1652855551969044,0.4643265538240938
66,3.0,0.15196507346003585,0.04718750395238112,0.2613336120505031,-0.1554112340256491,0.3040524764719701
66,3.02,0.1565845654293811,0.043117941566537414,0.20968870393574698,-0.22145728974825624,0.3049798087429666
66,3.04,0.16141040768162154,0.03909242052545799,0.14541508837035932,-0.22195973144594522,0.2653519743836769
66,3.06,0.16457323622559025,0.034303839710277347,0.20649240223046722,-0.23582607371157854,0.3134534243250948
66,3.08,0.16980343919817018,0.029517205784193916,0.3214236837866463,-0.2900044899557953,0.432915452130666
66,3.1,0.17558231715890485,0.023699687271000455,0.2325157233536508,-0.2655277629259613,0.3529427070944192
66,3.12,0.17952771025494305,0.0177539950097438,0.20139530805357622,-0.26498978928672595,0.33283578313068785
66,3.14,0.18195970686857624,0.012362515933891687,0.0773094096694233,-0.25884713925144964,0.2701454910267689
66,3.16,0.1825331603455478,0.006295417276451316,0.06435874276935408,-0.3272414460721243,0.3335101374744506
66,3.18,0.18497274704038225,-0.0005625535659424412,0.1596018116956682,-0.3102426307111557,0.34888856130162543
66,3.2,0.18836506694385857,-0.006960463702787509,0.15878351706908428,-0.35254243698803245,0.38665019742693657
66,3.22,0.19068384400360722,-0.013641204432107076,0.1190320957992292,-0.3267569226878033,0.3477624567930816
66,3.24,0.1913161275030387,-0.02098380245842008,-0.038882631312681916,-0.4666478678699706,0.46826498011850887
66,3.26,0.19050691795812622,-0.03020678885790419,-0.05058357319967699,-0.46370096336266164,0.46645179954750693
66,3.28,0.19017854031814055,-0.03891446013561816,0.09499468509097482,-0.48518019804285056,0.49439236924575725
66,3.3,0.19285548179762077,-0.04956165791536849,0.1590771598242698,-0.534352747167243,0.5575288343959761
66,3.32,0.19710648727023833,-0.06007775601650412,0.22331281273092504,-0.5610417044477006,0.6038513115489427
66,3.34,0.20171933448966597,-0.07055955017888701,0.244139104194092,-0.476586445455891,0.5354797308852826
66,3.36,0.20621734516003792,-0.07867579007290677,0.1735257783146586,-0.3361473201852831,0.37829382311565074
66,3.38,0.20937825647901956,-0.08659439691664567,0.09432918443782831,-0.38476061853388593,0.39615493006055635
66,3.4,0.21073796227914593,-0.0932206323021658,0.011513724205699545,-0.2347772279269044,0.23505938100430396
66,3.42,0.20965218112224338,-0.09858411099616853,-0.08000271966278726,-0.33206662045312013,0.34156796625649644
66,3.44,0.20498311836892644,-0.10528692207381563,-0.31641430616069083,-0.3667575775817542,0.4843853154842618
66,3.46,0.1985538100250659,-0.11229161724073176,-0.3333246253663481,-0.3020102329800967,0.4497949385000999
66,3.48,0.19140922102252966,-0.11695275470933754,-0.34470103480081116,-0.11214267746501366,0.36248418379533764
66,3.5,0.18457056440505715,-0.11839992025577015,-0.40429036580242417,-0.05910876660146706,0.4085884802216096
66,3.52,0.17847606494235055,-0.11992503850687308,-0.1695219057997379,-0.05962044358676666,0.17970051151696267
66,3.54,0.17651290565305675,-0.12057886319336683,-0.13727164239136475,0.037526725317329146,0.1423086747807912
66,3.56,0.17215058839458744,-0.11907498426612075,-0.2359986628387714,0.11310679374924075,0.26170310593097934
66,3.58,0.16736118245954057,-0.1171175116956858,-0.2069690821149546,0.1271856554392881,0.24292466301515814
66,3.6,0.16201205380465708,-0.11384360679849129,-0.28949425132832757,0.19366347363948724,0.3482993864109744
66,3.62,0.15516027218136685,-0.10921337702141562,-0.3682061230945304,0.2133451549877272,0.42554894458927023
66,3.64,0.14659793934713944,-0.10617819085842588,-0.512616194238105,0.12356469481373945,0.5272983940802126
66,3.66,0.13654453949609607,-0.10327630619394704,-0.5522149782465455,0.19674877313543276,0.5862179304065432
66,3.68,0.12352457134720748,-0.0993669169008523,-0.7204012557281427,0.1998658106392432,0.7476124072787762
66,3.7,0.10938073039764973,-0.09371856109865821,-0.7052090633910679,0.3006244083707979,0.7666125866415184
66,3.72,0.09612654006557032,-0.0886601774327783,-0.5990435959396778,0.2084834888643593,0.6342858937146525
66,3.74,0.08516041025493382,-0.0837878028087059,-0.4989221531036258,0.28581879050967557,0.574991909391751
66,3.76,0.0747438924449758,-0.07767790063415268,-0.49309780262308295,0.2968681302254535,0.575565921242102
66,3.78,0.0641499863608651,-0.07343923293665718,-0.5185914972628816,0.2518569151558462,0.5765145676781953
66,3.8,0.05248860029965559,-0.06903407496438849,-0.6119209992626135,0.19320900805264837,0.6416985508252638
66,3.82,0.03928752672616818,-0.06550421650940404,-0.6652040199118171,0.14340780714215162,0.6804867281998686
66,3.84,0.025916672035172665,-0.06354932069736909,-0.6656325760623492,0.01001355767784743,0.6657078921364584
66,3.86,0.01322629328816256,-0.06422092786986426,-0.5946416375857733,-0.09211300193033904,0.6017337303785693
66,3.88,0.0024494522974122758,-0.06514131327594376,-0.49345238967707455,-0.08739458567013302,0.5011317935258844
66,3.9,-0.005644031152096609,-0.06723797598488516,-0.3471444156427916,-0.08588641138091005,0.35761113093955305
66,3.92,-0.012067109596656831,-0.06818270678067002,-0.33145299428427427,-0.11906161630703907,0.3521885232338722
66,3.94,-0.017205968901932198,-0.07161037839845741,-0.22907239268105806,-0.21962123457660593,0.3173446829010649
66,3.96,-0.020582632259615145,-0.07651072368548908,-0.15958152024188949,-0.24144012345309424,0.28941249941175307
