trajectory_id,time,x,y,vx,vy,speed
1,0.0,0.36967446155846134,-0.39950478055009303,0.8481280902925754,-0.3628447071115302,0.9224844383631536
1,0.02,0.38591667637915006,-0.4060355257046753,0.7877452085119501,-0.29679137279419304,0.8418002331305198
1,0.04,0.4020177487318173,-0.41282271297221323,0.8069262076427043,-0.27212246075778496,0.8515753273959438
1,0.06,0.41759534829411665,-0.41797629606951636,0.7344983485568246,-0.2669909311153329,0.781519021733019
1,0.08,0.4321546393821988,-0.42277719757282706,0.747072818851878,-0.21126765329720198,0.7763709280988036
1,0.1,0.4458861512628048,-0.42616994826188126,0.5986908733492263,-0.203392595471344,0.6322968525338626
1,0.12,0.458063837607489,-0.4301466929640149,0.6025508603094618,-0.17015132578292286,0.6261142171563898
1,0.14,0.47021744782243047,-0.4328455232276345,0.5834333863656553,-0.08879473592791945,0.5901516935963202
1,0.16,0.48234702628205456,-0.4336615926505887,0.5960211980889141,-0.04102895762917019,0.5974317065033298
1,0.18,0.4948987425111452,-0.43334338238808406,0.6430501180713472,0.023232725837927484,0.6434696682062285
1,0.2,0.5078921584964925,-0.4324224495642126,0.5935382032184942,0.10535398849596629,0.6028159433623556
1,0.22,0.5196562247925891,-0.4312865898085811,0.645983860631169,0.12820737396183293,0.6585835398293362
1,0.24,0.5316920825071282,-0.4284510039691559,0.6015609752888005,0.145375939894472,0.618877831959276
1,0.26,0.5425556301939164,-0.4242185629067258,0.5627135951927162,0.24708047971131042,0.6145692423715031
1,0.28,0.5541042796938245,-0.4191718185187128,0.5516281763879611,0.22836046423934234,0.5970277603367498
1,0.3,0.5660328549174125,-0.41518214172602713,0.603510377060602,0.139765013719781,0.6194828765025878
1,0.32,0.5783864777016161,-0.413301457038413,0.6744208683167203,0.05264861362012118,0.6764727519547257
1,0.34,0.5942892281060813,-0.41187885982448347,0.8093427998741626,0.036620451322746175,0.810170861709572
1,0.36,0.6112631179587841,-0.41078829598487027,0.8204443486949766,0.07571226630253612,0.823930383329921
1,0.38,0.6278189114317402,-0.40901457331559415,0.7628638795086697,0.1034267660172589,0.7698430973827115
1,0.4,0.6418464120137709,-0.4068726303843465,0.6159024968971217,0.12262423696413227,0.6279909148826476
1,0.42,0.6545557877433276,-0.4051418262822008,0.621415280144903,0.11283616342138363,0.631576559233499
1,0.44,0.6671059980309403,-0.40098462398682516,0.6305662097977585,0.25754612694756474,0.681134166258309
1,0.46,0.6797943980873858,-0.3972390379410967,0.6253616782947331,0.19574501193329671,0.6552811140086152
1,0.48,0.6926122088981782,-0.39259890392287694,0.6404660370371744,0.2524683394365342,0.6884308295071803
